Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
137488.0,1.975786129,-0.086274241,-1.257410904,1.150680804,0.482373596,0.324948597,-0.075307794,0.057583163,0.494406006,0.319271229,0.123490779,0.956249523,-0.107250198,0.238474839,-1.264517616,-0.198660271,-0.591594872,0.282123495,0.183040697,-0.23025595,0.128984307,0.608524623,-0.017057446,0.23504047,0.359946633,-0.48228318,0.015474075,-0.057794387,9.99,0
125036.0,1.631125503,-0.468189444,-2.126883055,0.528150096,0.383142407,-0.635797643,0.483782563,-0.183910811,0.095610266,-0.365517177,1.377369976,0.805651499,-0.134304553,-0.690875018,-0.48499589,0.367161389,0.551296976,0.201553335,0.098455969,0.254088334,-0.08635728,-0.61969848,0.08304759,0.622723879,-0.237057102,0.253906757,-0.110238968,-0.00593422,205.0,0
58528.0,-3.340985187,-2.413751045,0.98299943,-0.282405693,-1.053781473,0.351796347,0.610006731,0.653422797,0.588527829,-1.136795996,0.748213484,0.923468695,-0.499453124,-0.204292292,-1.217974462,0.397260492,-0.048087378,-0.328188665,-0.255822856,-0.185138136,-0.195992615,-0.091855556,1.686935869,0.046292017,0.299104877,0.868186352,0.303377318,-0.276355955,419.16,0
160183.0,2.092696191,-0.354820201,-1.28550303,-0.658220821,-0.319382425,-1.418142003,0.123411315,-0.36112802,1.16667205,-0.38917694,-0.802416976,0.433279127,-0.316950639,0.295899836,0.15329668,-0.481440205,-0.060572637,-0.847462644,0.71476518,-0.210231236,-0.283680691,-0.639591548,0.292701542,0.001817458,-0.256981394,0.411732586,-0.084713748,-0.067165014,9.2,0
45195.0,-1.858583907,0.985593082,0.736136641,-2.073568845,-1.141644069,0.628854358,0.357439662,-3.695623313,-1.12553496,0.836847644,0.861585647,0.468606463,0.433745504,-0.171503391,-0.559246879,-0.743893254,-0.645453762,1.315321993,-0.958171425,-1.517119559,2.436115046,-1.940882546,0.391568945,-0.02362009,-0.393470189,0.593179983,-0.172103491,-0.176058368,198.0,0
54292.0,-2.177105269,-3.354842281,1.598730568,-0.886010355,-0.959269124,-0.334044555,-0.405598912,0.143591039,-2.696015375,1.057645513,0.772682194,-0.878112502,0.41292126,-0.179123268,0.693249638,-0.287011865,0.432145352,1.473992424,1.071956182,1.352722275,0.434098996,0.294991741,1.091590167,-0.070042698,0.397790707,0.068182689,-0.107382324,0.137075002,464.0,0
46281.0,0.659788679,-1.957698204,1.400488431,0.110055651,-2.44243533,-0.234276167,-0.99662604,0.033338271,0.363752988,0.17444041,-0.444526656,0.123188052,0.316198574,-1.142169394,-0.836458259,0.658242488,0.888374697,-1.401148924,0.518499579,0.703203536,0.406356348,0.713773215,-0.298441391,1.014497872,0.257323724,-0.140780448,0.018155573,0.09039278,329.7,0
47743.0,-0.839059322,1.265589101,1.23709662,2.931581785,0.12457261,0.04382648,-0.018667293,0.546080591,-1.239865173,0.592236723,-1.390779973,-0.37924777,-0.019134589,0.397437132,0.468616777,-0.090889107,0.259197689,0.0075065,1.227708541,0.234698139,-0.121615951,-0.383829804,-0.036862552,-0.134912496,-0.34188353,0.076703397,0.287154862,0.097439287,6.03,0
136453.0,-0.098090255,-1.11074763,-0.177457685,-2.152172615,-1.500707717,-0.99923361,1.371006681,-0.515075463,-2.454636069,0.643265283,-0.724607002,-0.873996464,0.502353025,-0.27472925,-0.989443708,-0.974211139,0.663065569,-0.436776156,-0.369032014,0.250948666,-0.018778638,-0.131730374,0.768949215,0.397200056,-0.240189302,-0.350469277,-0.048467008,0.061145371,319.0,0
132796.0,-1.645270688,1.626501858,1.20792539,2.873894612,-0.330076833,0.328808995,-0.36818163,0.9902432,-1.170417098,0.444323141,-1.973362405,-0.602222718,-0.540010253,0.299740582,-0.963833155,1.353548625,-0.605641094,0.296739043,-1.977941008,-0.511215533,0.450746237,0.886485818,-0.137708483,-0.04072654,-0.38348576,0.0003537,-0.503883931,0.076192625,11.83,0
78705.0,1.241745983,-0.156165524,0.284521773,-0.094829899,-0.59742159,-0.723996341,-0.210700415,0.001060847,0.514344559,-0.185781815,-0.298216848,-0.643687002,-1.683113977,0.617126405,1.582832829,0.047322261,0.075797822,-0.728757579,-0.27746999,-0.20064879,-0.098699927,-0.332950294,0.091063331,0.098872521,0.105689792,0.995024484,-0.080157652,-0.002342773,9.22,0
49861.0,0.620816233,-1.962162734,0.806592648,-0.304401836,-1.528209133,1.023606412,-1.002806277,0.423199076,-0.096976242,0.333604684,1.267573124,0.385134389,-0.499034968,-0.497247079,-0.783893293,0.406299865,1.040806733,-1.833484201,0.385013558,0.585691081,0.289519734,0.328550259,-0.208825899,-0.25486677,0.077152966,-0.23316656,0.022673396,0.060368048,315.0,0
164718.0,0.344164469,-0.56845032,1.703127878,0.04382819,-1.356167949,1.278909537,-1.161509978,0.43376088,-0.28847271,0.696825032,0.37641248,0.208097978,0.422660197,-1.048626976,-0.834728274,-0.112305322,1.243876502,-0.334928276,3.828907744,0.503506281,0.357986256,1.331972632,0.196522735,0.839669187,-1.383031319,0.066015449,0.351538695,0.264473546,52.52,0
155394.0,-2.192892669,-1.518331598,-3.051160612,-0.563123308,-6.777165224,3.977450843,9.737345662,-1.786780647,-0.195671565,-1.708137361,-1.388372302,-1.14647721,-0.246806755,-0.047871881,0.110400588,0.418647881,-0.971245588,-0.014242334,0.153199357,0.535664262,-0.359474376,-0.208854963,1.17482203,-0.672310254,0.321298264,-0.061277983,1.123143115,-0.45427378,2006.03,0
141644.0,-0.748572792,1.210288697,1.045481616,2.894092636,1.344076377,0.561167157,1.099349978,0.014190662,-1.370901923,0.549396847,-1.957754613,-0.256167667,0.032570492,-0.385381679,-2.79197628,8.39e-06,-0.345863457,-0.57216462,-1.158196517,-0.209869893,0.141593385,0.565456018,-0.37174493,0.7687523,0.312399564,0.117108175,-0.005407289,0.149009186,37.07,0
168242.0,-1.368126746,1.362568029,-0.984455235,-0.777306209,0.619574028,-0.715866973,0.864216405,0.072384688,0.797057177,0.916347437,1.129428163,0.244763234,-0.848108973,-1.034632034,-0.742643734,0.468834943,0.1407182,0.242472454,-0.105872844,0.441265867,-0.51482447,-0.862754903,0.24520288,0.629195673,-0.191572663,0.12066985,0.738664686,0.555167791,44.99,0
56243.0,1.216442674,0.176131794,0.478007607,0.574960186,-0.325520617,-0.531627785,-0.039210329,-0.047346252,0.093941112,-0.099696569,-0.05305997,0.269664451,-0.053026275,0.33702993,1.32192159,0.026397055,-0.124363845,-0.948848301,-0.475392088,-0.146980273,-0.233638518,-0.658445772,0.170133971,0.05931782,0.13264452,0.125380966,-0.014883485,0.014902797,1.98,0
141966.0,2.224034558,-1.365679875,-1.433146281,-1.505204528,-1.057345967,-1.060786895,-0.696380673,-0.342044093,-1.750213306,1.803162753,0.710738172,-0.133808804,0.298353681,-0.018383111,-1.209299941,-0.855080595,0.440246287,0.46413574,0.044817159,-0.376804494,0.272397758,1.286557737,-0.11812245,0.140794782,0.324023162,0.263411209,-0.027956776,-0.072990035,48.99,0
113184.0,2.034195782,-0.056554081,-1.396936326,0.080403193,0.24910627,-0.628677461,0.081974011,-0.166855969,0.447111798,0.061733809,1.058210558,1.145091214,0.230711893,0.621596805,0.165753781,-0.099544896,-0.79370546,0.554151425,0.080208233,-0.200411373,0.323374345,1.056220325,0.005692805,0.7953604,0.323032051,-0.476455242,0.001628488,-0.055860317,1.0,0
170175.0,-0.273042368,0.859579324,0.662955091,-1.049297191,0.777263363,-0.138528126,0.667286077,-0.155457888,0.748006723,-1.028115879,-1.258558202,-0.195091866,0.651925544,-1.873577846,0.523314895,0.752338366,-0.108532382,0.532396621,-0.033756401,0.158232546,-0.369701148,-0.717652537,-0.206186884,-1.185644953,-0.059776462,-0.228861085,-0.008016638,-0.123251878,7.24,0
73140.0,1.338032048,-0.173490929,0.204172775,0.274265812,-0.345384128,-0.090658764,-0.31721387,-0.09691791,-1.090812674,0.751221781,-0.724059403,0.235607186,1.183915719,0.020873701,1.025355953,-1.581470795,-0.149008802,0.898775421,-1.358627686,-0.508152816,-0.285800825,-0.225612744,-0.073269214,-0.442902264,0.589356753,-0.23681661,0.066414596,0.020165344,6.36,0
139545.0,0.232262675,-0.94271297,1.378326269,-2.555820547,-1.338485683,0.353339309,-0.884021122,0.217799868,-1.605664737,0.892424268,0.180365075,-0.112184159,1.10968813,-0.991710333,-1.061176457,0.151044949,-0.169170387,0.882484905,-0.175038676,-0.231872836,-0.004451772,0.414264189,0.148850753,-0.491222742,-0.748215289,-0.312868325,0.12732935,0.054384037,58.0,0
67866.0,1.250752069,-1.162803245,1.734537427,-0.228806909,-2.114667331,0.297120511,-1.724432431,0.414445592,0.600533269,0.461145682,0.537011024,0.088922233,-1.182926276,-0.969793004,-1.970007356,0.745995997,0.777786041,-0.803624573,1.208296489,-0.033533003,0.192671277,0.826636846,-0.066482823,0.576361141,0.385589946,-0.071948764,0.075510095,0.016929425,5.0,0
45850.0,1.26172086,-0.087528519,0.037152522,-0.370624444,-0.143256658,-0.292417635,-0.095744799,-0.060827741,-0.017140787,-0.053957612,0.805000966,0.915380326,0.733362597,0.262288385,0.462395203,0.710438819,-0.910206324,0.214069779,0.675144389,0.062059233,-0.11148947,-0.374980624,-0.085643188,-0.450181195,0.301112626,0.965999668,-0.08830999,-0.008054581,30.0,0
159227.0,-0.807016965,0.962194752,-0.239919722,-0.396078072,0.581394474,-0.731911988,1.600236303,-0.312577137,-0.164937299,0.064694353,0.780047214,0.667325706,-0.479866719,0.448967108,-1.069025242,-0.949158109,-0.231058793,-0.049379722,0.792324783,-0.116591814,0.048890364,0.713391441,-0.075237915,0.04688717,-0.118034796,-0.304481642,-0.23542613,-0.317737734,72.57,0
89955.0,2.054352585,-0.142287877,-1.251334833,0.19216351,0.108000501,-0.627357959,0.040751407,-0.132375821,0.380680061,0.256099551,0.457314035,0.737951792,-0.373975456,0.530128578,-0.577853253,0.250409646,-0.68695469,-0.1655733,0.618301155,-0.227716983,-0.274433373,-0.70956476,0.274964973,-0.504670422,-0.279403346,0.20955351,-0.077858086,-0.076037443,0.89,0
29447.0,-0.423515105,0.101173889,2.073858318,-0.526631493,-0.752956194,0.264696913,-0.083472351,0.375200529,0.585455429,-0.719360874,0.190755791,0.036805507,-1.607243652,-0.18388958,-1.029455294,0.143124566,-0.124427815,0.332699225,1.047435199,-0.020382059,-0.122465505,-0.293915573,-0.029868238,0.021176873,-0.350490473,0.90868033,-0.007062692,0.039936832,40.0,0
24372.0,1.358447935,0.515772942,-0.113501815,0.556700827,0.491832738,-0.196336426,0.045642557,-0.262811559,1.231999975,-0.686469872,-0.1664673,-2.096884803,3.308879311,0.824809182,0.327456527,0.801412928,0.14963105,0.284036966,0.11789121,-0.00150957,-0.516267503,-1.175984585,-0.046495084,-1.085227784,0.420281752,0.138600366,-0.04384628,0.012818043,1.98,0
64058.0,1.019579929,-0.012718424,0.553119188,1.572838563,-0.537971293,-0.491983735,0.099393583,-0.019632835,0.370037673,-0.127459405,-0.196287373,0.280155595,-1.020252272,0.270790248,-0.038408708,-0.83391238,0.505340543,-1.04250986,-0.580914664,-0.146977912,-0.042416082,-0.052406215,-0.03588691,0.595300474,0.544222251,-0.348407679,0.024947909,0.029217413,63.73,0
152350.0,2.042406945,-1.440123734,-1.279717461,-1.212548281,0.929315571,4.344128558,-1.949422272,1.187087299,0.563743397,0.631569834,-0.758851148,0.380309232,0.113840201,-0.63362258,-0.512219021,-1.611303988,0.089689085,0.703829404,-0.638544987,-0.531081071,-0.567449308,-0.939071235,0.462147189,0.690323161,-0.596189914,0.435101815,0.040136762,-0.043020096,12.75,0
111207.0,1.189904746,-2.078016724,-0.855320068,-1.065946831,-1.23042642,-0.359050083,-0.354699207,-0.197546025,3.447158086,-1.497646896,0.4170917,-1.792432618,2.140449674,1.457038817,1.411053952,0.124543099,0.100081764,0.731484573,-0.016876281,0.739346268,0.221565484,0.018531581,-0.094900569,0.581645225,-0.570183602,-0.443889797,-0.067586666,0.045318093,456.62,0
78587.0,0.92464562,-0.85450319,0.837801132,0.734949794,-1.301755977,-0.223249224,-0.516069519,-0.005194859,-0.826723556,0.718721679,-0.152582057,0.08354598,0.385473517,0.041068394,1.313519729,-1.414727223,0.042481936,1.014011517,-1.919974026,-0.235716291,-0.09610614,-0.103986615,-0.059956371,0.377011336,0.212868322,-0.307669614,0.055587106,0.066162858,172.0,0
89737.0,1.595364582,-1.019004834,-1.719544186,0.238127579,-0.206922205,-0.612659361,0.221000072,-0.118976625,0.394773689,0.280116455,0.713949078,-0.173736264,-1.832971396,1.033734526,0.202563352,0.367727563,-0.618901319,0.507318552,-0.004714492,0.192692711,0.378604146,0.515415939,-0.108585097,0.799799179,-0.108715377,0.712368494,-0.1553116,-0.03623593,239.4,0
152719.0,-0.585324202,0.962583339,0.13843834,-0.304920724,-0.572426971,0.034547327,-0.652692707,0.961390398,0.161412747,-0.845444378,-0.068217249,1.385033813,0.91331486,0.348032888,-0.561483123,0.433707115,-0.588208757,1.024063994,0.492806962,-0.316581683,0.432049438,1.1731516,-0.045101453,-0.447531451,-0.647695677,-0.268435256,-0.189553454,-0.025345369,4.99,0
58645.0,1.228040284,-0.538988796,0.718661183,0.538181064,-1.018089422,0.06143841,-0.755615103,0.148149753,-0.715588638,0.931070328,0.367087844,0.185564438,-0.554864478,0.139161679,-0.376067466,-1.118126688,-0.369905421,1.928001819,-0.656497017,-0.524991295,-0.343384169,-0.507445628,-0.042800176,-0.052742585,0.423554483,-0.332915413,0.056378484,0.02370097,34.13,0
83075.0,1.28345638,-0.214982654,0.12503601,-0.745617093,-0.468343248,-0.699873289,-0.027350843,-0.220831902,1.519690465,-1.159379662,-0.863209348,1.347421932,1.095641931,-0.329485712,0.153544214,-1.071977925,0.020324601,-0.22329554,1.100442217,-0.029508552,-0.056730173,0.229284669,-0.254487653,-0.039146686,0.966326912,-0.558413641,0.071914926,0.019008362,15.95,0
64971.0,-0.473736554,0.7094969,1.797155858,0.954681256,0.100925204,0.233878537,0.459956402,-0.19403344,-0.367291294,0.360133285,0.949838313,0.726162472,0.313058423,-0.255496907,-0.064361417,-0.812842466,0.173486225,0.155685082,2.450977689,0.180604186,-0.195891055,-0.239117383,-0.355762473,0.074263735,0.184453198,0.5075463,-0.383431517,-0.26302846,24.8,0
161669.0,2.092931517,0.119631268,-2.068687995,0.081334902,0.452268206,-1.820370022,0.887379945,-0.664862444,0.107951336,-0.005303822,-0.509906592,0.587693663,0.510307268,0.699205256,0.305706689,-0.675159272,-0.281447699,-0.624211178,0.090000229,-0.165122331,0.168085529,0.619821741,-0.066005153,0.1235418,0.450730072,0.233583971,-0.085804695,-0.073837722,24.0,0
32836.0,0.960607585,-0.444364077,0.220422931,0.930023832,-0.152787594,0.839074331,-0.422430017,0.369174814,0.357494648,0.156882573,0.120362534,-0.421263829,-1.611675968,0.66414046,1.073620235,0.803191422,-0.900947491,0.872841107,-0.279922284,0.018012491,0.170996503,0.178641227,-0.27782003,-1.1953126,0.445091865,-0.222532216,0.020112684,0.024140532,127.0,0
155174.0,-0.66921688,0.306300565,-0.473438875,-2.224547808,0.006635943,-1.00652082,0.367109451,0.167950228,-0.929298281,-0.040319631,-1.83172646,-0.897718441,-0.221877263,0.022560378,-1.28611465,1.092039972,0.061952807,-1.556402229,0.380061737,-0.048588172,0.069575666,0.094055174,-0.031195591,-0.594142181,-0.546159311,-0.514827856,0.176626392,0.171689085,42.5,0
53253.0,-0.814258313,1.248121288,1.329184991,0.100816039,-0.5303547,-1.152795932,0.350669375,0.340942318,-0.585731453,-0.538880905,-0.254631848,0.221886591,0.040824863,0.480281421,0.786983666,0.226097753,-0.105569049,-0.417872978,-0.116059939,0.001815037,-0.156999187,-0.549740017,0.086447883,0.6913088,-0.21161454,0.052786517,0.139299214,0.055069388,8.99,0
59004.0,1.042419841,-1.215091458,0.344906949,-0.761251706,-1.147413203,0.016363556,-0.791016038,0.220149378,-0.642221875,0.7208864,1.089838281,-0.938457032,-1.784968844,0.409625934,0.719760878,1.428454027,0.196930129,-0.999180779,0.542694329,0.243039434,0.117191249,-0.210933292,-0.032038501,-0.370361696,0.060642681,-0.387844084,-0.011528978,0.029408659,160.0,0
42213.0,-1.100899089,0.251210736,1.903627785,1.149038237,1.01500818,0.416608567,0.624623471,-0.146894982,-0.132677017,0.562207836,0.897299075,0.113145193,-1.01949111,-0.109126019,-0.14825526,-1.047482594,0.13944221,-0.05648146,1.251388851,0.168920056,-0.196032693,0.085841477,-0.511921793,-0.282195195,0.423223636,-0.170577617,-0.00598929,-0.377635229,54.99,0
12044.0,-1.085119988,1.114507471,0.985480633,0.392424649,-0.117560292,-1.129400205,0.137073971,0.28844051,0.947363446,-0.956542659,0.444486047,-2.898381569,0.953212887,1.453178615,0.245800989,0.522548108,0.94111142,0.287673217,-0.258671874,-0.160993232,-0.389979797,-0.931250582,0.370700624,0.236110816,-0.124094637,0.039298494,-0.000764542,-0.011374174,8.99,0
63748.0,1.244017478,0.169173201,0.562834436,0.826602672,-0.4617233,-0.690563372,0.036161215,-0.189180424,0.318794125,-0.219171234,-0.498092952,0.986844324,0.925226409,-0.262498134,-0.317228131,-0.328750771,-0.022995424,-0.833318646,0.213690201,-0.069999667,-0.22450754,-0.403441363,0.006842781,0.456222353,0.48884079,0.266132483,-0.014957495,0.014029653,1.0,0
42042.0,-0.424803783,0.64499675,1.682245514,1.357457832,-0.455759485,-0.02180635,0.635529784,0.164121175,-0.408945919,-0.123500338,0.773026146,-0.002068147,-1.771637009,0.492063449,-0.504651542,-0.588708552,0.22128118,0.408687852,1.324155536,0.073848736,-0.003052287,-0.034017626,0.066325744,0.496333007,-0.294568007,-0.396593284,0.141552933,0.143928941,75.5,0
118937.0,2.27200608,-1.313689257,-0.984953957,-1.661312893,-1.060677915,-0.489916233,-1.052757657,-0.1646152,-1.588919817,1.720804362,0.586260898,0.225266664,1.122660919,-0.355958182,-0.936430684,-0.435185015,0.169761952,0.263281585,0.202976716,-0.383806914,-0.123994515,0.184581471,0.174327176,-0.391444598,-0.143799778,-0.157394161,0.012834455,-0.063745981,15.0,0
122953.0,-0.10450082,1.146750024,-0.541664029,-0.601235478,0.868756242,-0.755905503,0.940349921,-0.056438015,0.199777146,-0.526170637,-0.709028513,-0.295937228,-0.35783729,-1.010990752,-0.131573588,0.282416145,0.42155839,-0.264855759,-0.315433084,0.113432181,-0.374612222,-0.870313461,0.112743249,0.486536653,-0.392598317,0.125622994,0.336127809,0.139766488,10.74,0
16373.0,-0.900398129,1.715686455,0.985368509,0.244904292,-0.193492083,-0.99878615,0.284947884,0.249979443,0.819020259,-0.813783475,0.717580665,-2.084960577,2.440601463,1.126802835,0.063900892,0.424472616,0.865094292,0.079674342,-0.332660787,0.123859797,-0.396277449,-0.856337351,0.058867636,0.285391735,-0.08608611,0.03855533,0.204804474,0.089925666,1.98,0
130058.0,1.970262439,-1.239785843,-0.505245176,-0.935140246,-1.111739299,-0.29450131,-1.007582561,-0.053878908,-0.274632726,0.868987512,0.849955571,0.603131356,1.330645693,-0.485178846,-0.206262712,1.628221044,-0.444379456,-0.467079855,0.651488864,0.244912202,0.49388995,1.295593484,-0.006677775,-0.264743092,-0.187051486,-0.078684703,0.002155279,-0.040291314,100.0,0
149648.0,2.008465882,0.026376982,-0.935740025,0.578863135,-0.468353981,-1.878869055,0.284201995,-0.4681973,0.525086011,0.011433609,0.114971468,0.628787234,-0.021954215,0.527897969,0.667917398,-0.479931176,-0.182385615,-0.364266302,-0.568970119,-0.267455862,0.305396417,1.045047891,0.108124141,0.970374658,0.150958302,-0.166356069,-0.018243154,-0.049194765,3.0,0
137388.0,-1.654712107,1.84415715,-1.240714229,-1.026405633,0.471847565,-0.349845168,0.395231474,0.564030076,0.590233287,0.680507539,-1.599389094,0.3537429,0.68680688,0.070823883,-0.262486922,0.162553529,-0.494012981,-0.632731946,0.034939712,0.282758011,-0.414781228,-0.78229231,0.206997155,-0.038055871,-0.127763203,0.143790194,0.161418817,-0.017353376,9.96,0
77857.0,1.253993171,-0.670875279,0.062032823,-0.810172679,-0.801213098,-0.717724283,-0.314808114,-0.092193527,-1.137950922,0.777254429,1.165190155,-0.327962041,-0.653435396,0.369861842,0.068983522,1.411668433,-0.017035554,-1.210674898,1.180435061,0.192412073,-0.218529955,-1.038454238,0.101595212,-0.053071498,0.156861831,-0.645858129,-0.031724702,0.017603232,87.1,0
86821.0,-0.177365881,0.459502573,-0.367233851,-0.647951413,1.563307446,-0.391313686,0.574734124,0.128278385,-0.312356067,-0.846125372,0.469381234,-0.060474657,-0.92310427,-0.584139062,-0.730161073,0.598296487,0.098608322,0.48986113,0.284248405,-0.043768884,-0.232747328,-0.823556918,0.073859546,0.011345075,-0.514695795,0.12138169,0.00497793,0.074845964,1.98,0
126873.0,1.893018059,-0.516062213,-1.767348306,0.143683329,0.313742604,-0.275048001,0.133809971,-0.151678497,0.625743159,0.116162963,-0.149575032,0.439039568,-0.263398369,0.595723717,-0.052108472,0.24769964,-1.047139922,0.920578505,0.454321505,-0.015946951,0.349149754,0.941930264,-0.284861287,-1.050025876,0.392227203,0.017495719,-0.039887533,-0.062644365,107.0,0
125003.0,1.592283643,-1.267610045,-0.824008611,-0.157461449,-0.802305168,-0.320571324,-0.345344821,-0.118235926,1.058439626,-0.155161843,-0.774553036,0.413436076,0.759555757,-0.183774674,0.957503804,0.639985319,-0.651757282,-0.023021584,-0.205211134,0.403596208,0.290916695,0.414000792,0.024037307,0.774494259,-0.522825458,1.215434629,-0.130369348,-0.009185623,248.2,0
44646.0,-1.936461855,-0.89961074,0.054565093,0.61942592,-2.599393445,0.127674676,3.282258863,-0.061038159,-1.156507088,-1.426148945,-0.205466247,0.447859364,0.997896538,0.477707511,0.559525042,0.239174052,-0.191815269,-0.177349806,-0.279023933,1.622105557,0.467846958,-0.173558489,1.965633632,0.636587576,-0.247636767,0.01406242,-0.287912276,0.158076466,804.86,0
97404.0,1.982319964,-0.429336137,-0.115740661,0.188110969,-0.326099924,0.661969801,-1.08485872,0.173539087,2.304232956,-0.253961997,1.336224065,-1.242483959,2.786947492,1.073629033,-0.679813879,0.999794769,-0.459332322,0.925737598,0.01942585,-0.09334422,-0.100113799,0.080499804,0.262474295,0.080819075,-0.518789909,0.425241298,-0.043254394,-0.05114366,12.95,0
29862.0,1.296855636,0.299206446,-0.154712676,0.299347756,0.286950156,-0.071761443,-0.018322,-0.001439167,-0.19949077,-0.122036935,0.646834221,0.722213582,0.691884434,-0.229985842,0.440865338,0.999304022,-0.700458386,0.534716072,0.529186788,-0.010655588,-0.309025785,-0.903955867,-0.031202582,-0.868536851,0.353769383,0.148281848,-0.026065483,0.009456332,1.29,0
41314.0,-0.868110112,0.523555818,1.732978178,0.954978458,0.492437594,0.102451652,1.087157627,-0.74614295,0.762212707,0.817215289,-0.480225689,-0.537817169,-1.11455883,-0.663469773,0.385668429,-1.256088894,0.165498366,-0.73560557,0.563430983,-0.221251604,-0.211578078,0.141542132,0.001694023,0.064962098,-0.559637297,-0.570826303,-0.878421961,-0.489869531,30.04,0
72477.0,-0.871198678,1.070035616,0.74372025,0.909708419,-0.179012669,-0.340623769,0.499324092,0.460513025,-0.647387887,-0.324480503,-0.533654488,-0.175635764,-0.473775213,0.776844368,1.300434942,-0.465955341,0.285560732,-0.213343449,0.022532416,0.126593508,0.219143553,0.533767495,0.074836371,0.066052311,-0.237460901,-0.286603858,0.285483961,0.145358017,69.86,0
137896.0,1.967162864,-0.355514281,-1.387459707,0.277266962,0.030519392,-0.612699112,0.083209558,-0.11048513,0.528828508,0.241889089,0.243545421,0.356287813,-1.176037105,0.655978643,-0.755627902,0.133428124,-0.542109713,-0.091116469,0.669170196,-0.190062497,-0.216216735,-0.637595755,0.188204895,-0.507856527,-0.216405175,0.28553587,-0.093600943,-0.073182832,46.61,0
10421.0,1.275778565,0.152778339,0.761570577,0.134748436,-0.618829344,-0.948240452,-0.215280747,-0.312690846,1.506002446,-0.61971777,0.917175586,-1.673952241,2.916176849,1.337803362,0.389323008,0.323719555,0.303336696,-0.285059442,-0.184595779,-0.023167402,-0.267721733,-0.468555439,0.090138301,0.418836321,0.131029549,0.861280741,-0.09109976,0.006535392,8.1,0
86431.0,-1.073575647,2.220505001,-1.494633857,0.977850104,0.864804392,-0.478850313,0.618076872,0.800948474,-1.150318304,-0.587496589,0.809456268,0.647740685,-0.20865525,-0.28707904,-0.895146044,-0.296910058,1.413055663,0.861466951,0.782222884,0.042440638,0.13146859,0.464887448,-0.188993673,0.590520591,0.110862193,-0.418607645,0.310387637,0.202004238,6.56,0
89929.0,0.036955158,0.893575924,0.299889436,-0.597573822,0.472008552,-1.024276264,1.038064136,-0.209617115,-0.118878413,-0.434999601,-0.795008349,0.409986299,0.482291221,0.023171934,-0.408237771,-0.173766808,-0.379605298,-0.895388059,-0.159387361,-0.012896572,-0.248805423,-0.508549809,0.072848651,-0.007238468,-0.487889959,0.141777443,0.253176946,0.09787693,4.49,0
44046.0,-0.988331407,0.412295606,2.584355257,-0.018340858,0.234657806,0.31734605,-0.056575311,0.432760795,-0.137872575,-0.766762669,1.075558629,1.129458361,0.308963699,-0.246821223,-0.575701028,0.346357798,-0.687537791,0.150024429,-1.085622391,-0.084197372,0.177250002,0.513822298,-0.175828639,0.011143013,0.022780736,-0.550181319,0.131019167,0.107985185,1.18,0
77495.0,0.701178998,-0.861668489,0.588447974,0.534954763,-1.119632495,-0.689603624,0.044904225,-0.185770344,0.357403403,-0.320378072,-0.171882468,0.566467644,0.819067311,-0.010685402,1.341817959,0.556689506,-0.522657124,-0.196165563,-0.284606612,0.533249592,0.080394369,-0.366728913,-0.151295002,0.450671975,0.030851686,0.414566519,-0.072821851,0.072427188,284.99,0
71405.0,-0.899651905,0.697242577,1.425482557,0.353282392,1.031407127,-0.498811572,0.808345857,-0.106916675,-0.834429528,-0.568529987,-1.140997591,0.030357922,0.958212234,0.087913162,0.756336005,0.111165685,-0.710617635,0.221756716,0.188881123,0.219901988,0.088918658,0.108795573,-0.364525068,-0.425402522,0.769426733,-0.247578622,0.032113365,0.072604018,33.5,0
80183.0,0.176172397,-1.793836689,0.59452414,0.721553964,-0.715485763,2.067526074,-0.590031515,0.731715169,0.65150881,-0.375361993,1.871495033,0.890458325,-0.921335015,0.285600999,1.195225231,-0.637983158,0.699441756,-1.237892681,-1.613410289,0.560696969,0.501632959,0.744072323,-0.288405923,-0.961659069,-0.199014703,0.643712054,-0.010851269,0.068017425,418.0,0
51514.0,-0.747420323,0.873450625,0.761417044,0.735800573,-0.094331092,0.123145675,0.144709104,0.735684515,-0.648216426,-0.277047186,0.439494145,-0.942485805,-3.012879871,1.478318695,0.907252054,-0.056365183,0.072381904,0.690120245,0.507799488,-0.226909017,0.235547482,0.370210917,-0.061901985,-0.377835677,-0.265890394,-0.270044177,0.015933234,0.055924414,38.15,0
426.0,-0.42412602,0.943261997,1.133353827,-0.16633779,0.387243438,-0.030381616,0.466044813,0.275040959,-0.527931832,-0.364996705,1.294315627,0.212521564,-0.633655364,-0.082418374,0.547718126,0.415066881,-0.042596778,0.102803553,-0.031698784,0.068551247,-0.211157825,-0.582126077,-0.021226912,-0.379103827,-0.241854063,0.106795711,0.25181094,0.080462097,4.95,0
86523.0,-1.618397844,-0.796303272,1.976403896,-1.173646164,1.734495755,-0.584946494,-0.072611434,0.198918775,0.350902704,-0.937373919,0.53839541,0.417528813,-1.108480127,-0.022473361,-1.053773723,0.104432493,-0.698163335,-0.043705002,0.077067909,0.246184285,-0.31430989,-1.186338055,0.041671102,0.582927616,0.358390652,-0.446227987,-0.211822299,-0.147510677,10.0,0
